,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,MB_MPS_FB_3453_IMG_EN_FU-pcos_C-Newheadlines_H-2222_W18_V3 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing2-mb-pbp-pcos | FB: Olivia's | CTA: Learn More,"Lookalike (Worldwide, 1% to 2%) - 18-40 20% biggest revenue (Klinio/MD/MB) | All | 18-55 | TOP4 | MB NEW Pixel | 1DC1DV | Automatic | 1x3 | CC 48.11",SHARE,"$1,344","119,486",2025-05-10,2025-05-12,2
2,MD_GA_FB_2808_IMG_EN_FU-sugar_C-DiabeticDiet_H-1384_TESTI-674_W30_V5 | 28-day Diabetes | Engineered | LP: mydiabetes.healthhealth/startnow/lg-quiz-mark-pbp,All | 60+ | US | Hyros Pixel,SHARE,"$1,116","95,774",2025-03-27,2025-05-12,46
3,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: MD | CTA: Learn More,Klinio Leads | All | 41-65+ | WW | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 12:00,VIDEO,"$1,081","50,740",2025-05-07,2025-05-09,2
4,MB_MPS_FB_3453_IMG_EN_FU-pcos_C-Newheadlines_H-2222_W18_V3 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing2-2-mb-pbp-pcos | FB: Women Wellness | CTA: Learn More,Medigap | Women | 18+ | WW | MB NEW Pixel,SHARE,"$1,074","116,486",2025-05-07,2025-05-09,2
5,MB_MPS_FB_3453_IMG_EN_FU-pcos_C-Newheadlines_H-2222_W18_V3 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing2-2-mb-pbp-pcos | FB: Olivia's | CTA: Learn More,"Lookalike (Worldwide, 1% to 2%) - 18-40 20% biggest revenue (Klinio/MD/MB) | All | 18-55 | TOP4 | MB NEW Pixel | 1DC1DV | Automatic | 1x3 | CC 48.11",SHARE,$944,"95,290",2025-05-06,2025-05-10,4
6,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: MD | CTA: Learn More,Klinio Leads | All | 41-65+ | WW | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 12:00,VIDEO,$722,"32,273",2025-05-07,2025-05-08,1
7,MD_GA_FB_2597_EN_FU-sugar_PP-MD_IMG_1x1_AdT-SplitScreen_H-1200_TESTI-H380_TESTI-59_TESTI-473_CTA-0_V5 | 28-Day Plan | 🚨 Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: MD | CTA: Learn More,Klinio Leads | All | 41-65+ | WW | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40,SHARE,$716,"33,913",2025-05-07,2025-05-08,1
8,MB_MPS_FB_3453_IMG_EN_FU-pcos_C-Newheadlines_H-2222_W18_V3 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing2-2-mb-pbp-pcos | FB: Olivia's | CTA: Learn More,"Lookalike (Worldwide, 1% to 2%) - 18-40 20% biggest revenue (Klinio/MD/MB) | All | 18-55 | TOP4 | MB NEW Pixel | 1DC1DV | Automatic | 1x3 | CC 48.11",SHARE,$710,"67,494",2025-05-08,2025-05-10,2
9,MB_MPS_FB_3453_IMG_EN_FU-pcos_C-Newheadlines_H-2222_W18_V3 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing2-mb-pbp-pcos | FB: Women Wellness | CTA: Learn More,Medigap | Women | 18+ | WW | MB NEW Pixel,SHARE,$686,"87,517",2025-05-10,2025-05-11,1
10,MB_MPS_FB_3449_VID_EN_FU-sugar_C-intro_H-1822_Itr_W18_V2.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: MD | CTA: Learn More,Klinio Leads | All | 41-65+ | WW | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 12:00,VIDEO,$682,"38,552",2025-05-07,2025-05-09,2
