,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,"MOE_813_MD_VID_9x16_EN_Opt-489-3_P-009_O-YES_V-NO_HL-Blonde-L_M-104_D-23-06-1_1 | I thought this would only help my hair grow | If You Want to Grow Hair, Do It Right | LP: SPRAY QUIZ {2023.08.23}",SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$20,430","914,549",2024-07-23,2025-03-27,247
2,MOE_RS_FB_793_Opt_VID_9x16_EN_Spray_Opt-638-4_P-001_H-104_O-NO_HL-Blonde-L_M-None_D-22-8-4_4 | LP: SPRAY QUIZ {2022.08.30},SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$9,216","453,788",2024-08-30,2025-03-27,209
3,MOE_1488_1_AZWnew_IMG_1x1_EN_Pills_BF24_P-001_S-000_T-01_O-YES_V-NO_HL-None_M-Mix_D-24-10-4 | W45 | PILLS QUIZ | {2024.11.08},"MOE_1488_4_AZWnew_FL | W45 | US - BROAD - W24+ | 1DC | EX: PUR, LEADS | PILLS QUIZ | {2024.11.08}",SHARE,"$8,686","234,577",2024-11-08,2025-01-22,75
4,MOE_930_1_ALUopti_RS_VID_9x16_EN_Opt-787-2_P-004_T-01_O-YES_V-YES_HL-Black-L_M-Mix_D-24-07-2 | LP: SPRAY QUIZ - Copy,TESTING | ASC (CR - New Winners) 0% CC | 1DC | US+CA | Ec: PUR 180 | 100% | LP: SPRAY QUIZ Ad set,VIDEO,"$7,403","194,811",2024-07-31,2025-02-25,209
5,MOE_RS_FB_9_Opt_VID_9x16_EN_BF_Opt-1192-2_P-001_O-NO_HL-Blonde-L_M-03_D-22-01-1_1 |  LP: SPRAY QUIZ | {2023.08.28},SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$7,254","270,858",2024-08-30,2025-03-27,209
6,MOE_537_2_AFQopti_RS_VID_9x16_EN_Opt-388-2_P-009_T-13_O-YES_V-NO_HL-Brunette-L_M-150_D-24-04-3 | LP: SPRAY QUIZ {2024.04.24} - Copy 3,TESTING | ASC (CR - New Winners) 0% CC | 1DC | US+CA | Ec: PUR 180 | 100% | LP: SPRAY QUIZ Ad set,VIDEO,"$6,197","335,531",2024-08-12,2025-01-17,158
7,MOE_390_2_ALUopti_KK_VID_9x16_EN_Opt-329-2_P-001_T-13_O-YES_V-NO_HL-Blonde-L_M-173_D-24-03-3 | LP: SPRAY QUIZ {2024.03.12} - Copy 8,SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$5,916","170,285",2024-04-02,2025-03-27,359
8,MOE_1532_2_AFDopti_RS_IMG_1x1_EN_Opt-1546-3_BF24_P-001_T-01_O-YES_V-NO_HL-Blonde-L_M-None_D-24-10-5 | LP: SPRAY QUIZ - Copy,SCALE | Cost Cap 71$ (0% CC) | ASC | 7DC | US | EX: PUR 180 | LP: SPRAY QUIZ  Campaign Ad set,SHARE,"$5,808","190,845",2024-12-05,2025-01-27,53
9,MOE_RS_FB_791_Opt_VID_9x16_EN_Spray_Opt-606-2_P-001_O-NO_V-NO_HL-Brunette-L_M-03_D-23-05-5_2 |  LP: SPRAY QUIZ | {2023.08.28},SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$5,331","209,813",2024-08-30,2025-03-27,209
10,MOE_RS_FB_846_Opt_VID_9x16_EN_Spray_Opt-617-6_P-001_H-31_O-NO_HL-Brunette-L_M-31_D-22-9-3_1 | LP: SPRAY QUIZ {2022.09.16} - Copy,SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$5,080","189,542",2024-03-25,2025-03-27,367
